event_id,frame,edge_type,action,i,j,distance,threshold_form,threshold_break
6668,1568,slab,form,335,428,3.093179075898002,3.1320000000000006,3.5960000000000005
6669,1568,slab,form,114,312,2.9393759483620174,2.9970000000000003,3.4410000000000003
6671,1569,slab,break,471,543,3.1894700270743943,2.9970000000000003,3.4410000000000003
6672,1569,slab,form,124,543,2.829896087606878,2.9970000000000003,3.4410000000000003
6673,1569,slab,form,174,301,2.936576225901385,2.9970000000000003,3.4410000000000003
6674,1569,slab,break,19,531,3.1606966927406956,2.9970000000000003,3.4410000000000003
6676,1571,slab,break,312,419,3.1769240474559406,2.9970000000000003,3.4410000000000003
6677,1571,slab,form,204,344,2.936888854757692,2.9970000000000003,3.4410000000000003
6678,1571,slab,break,124,297,3.1212662879458963,2.9970000000000003,3.4410000000000003
6679,1571,slab,break,204,572,3.221091271131798,2.9970000000000003,3.4410000000000003
6681,1572,slab,break,169,277,3.0624463586348236,2.9970000000000003,3.4410000000000003
6682,1572,slab,break,194,361,3.2266263127663093,2.9970000000000003,3.4410000000000003
6683,1572,slab,form,169,546,2.9733543871323795,2.9970000000000003,3.4410000000000003
6684,1572,slab,break,301,465,3.166651122715248,2.9970000000000003,3.4410000000000003
6685,1572,slab,form,361,502,2.94677779313591,2.9970000000000003,3.4410000000000003
6687,1573,slab,break,447,549,3.098642339733302,2.9970000000000003,3.4410000000000003
6689,1574,slab,break,453,545,3.1861441441221565,2.9970000000000003,3.4410000000000003
6690,1574,slab,form,280,453,2.9754826555722063,2.9970000000000003,3.4410000000000003
6692,1575,slab,break,114,559,3.2683222815907285,2.9970000000000003,3.4410000000000003
6693,1575,slab,form,515,574,2.9926797415127444,2.9970000000000003,3.4410000000000003
6695,1576,slab,form,119,558,2.9761422837119125,2.9970000000000003,3.4410000000000003
6696,1576,slab,form,443,548,2.9420226610552613,2.9970000000000003,3.4410000000000003
6698,1577,slab,break,416,562,3.227634616177733,2.9970000000000003,3.4410000000000003
6700,1578,slab,form,419,563,2.8918283818316555,2.9970000000000003,3.4410000000000003
6702,1579,slab,break,527,538,3.1927527927687738,2.9970000000000003,3.4410000000000003
6703,1579,slab,form,403,538,2.949584870375569,2.9970000000000003,3.4410000000000003
6704,1579,slab,break,403,573,3.1271760527080796,2.9970000000000003,3.4410000000000003
6705,1579,slab,break,435,550,3.1157893198296795,2.9970000000000003,3.4410000000000003
6706,1579,slab,break,119,299,3.1562173087621623,2.9970000000000003,3.4410000000000003
6708,1581,slab,break,443,562,3.155231090250674,2.9970000000000003,3.4410000000000003
6710,1584,slab,break,119,315,3.01193527392874,2.9970000000000003,3.4410000000000003
6711,1584,slab,form,439,551,2.952950952233291,2.9970000000000003,3.4410000000000003
6712,1584,slab,break,154,280,3.1507883557457474,2.9970000000000003,3.4410000000000003
6713,1584,slab,form,119,335,2.9482729781437937,2.9970000000000003,3.4410000000000003
6715,1585,slab,form,289,483,2.955385611137588,2.9970000000000003,3.4410000000000003
6716,1585,slab,form,388,534,2.989512253035726,2.9970000000000003,3.4410000000000003
6717,1585,slab,break,149,289,3.2011018318034776,2.9970000000000003,3.4410000000000003
6718,1585,slab,break,69,321,3.119063585269007,2.9970000000000003,3.4410000000000003
6719,1585,slab,form,49,245,2.8982289840061384,2.9970000000000003,3.4410000000000003
6720,1585,slab,form,468,542,2.9857542204458523,2.9970000000000003,3.4410000000000003
6721,1585,slab,form,69,552,2.995908920312138,2.9970000000000003,3.4410000000000003
6723,1588,slab,form,239,269,2.988399617813186,2.9970000000000003,3.4410000000000003
6724,1588,slab,break,245,468,3.125401382362227,2.9970000000000003,3.4410000000000003
6726,1589,slab,form,194,566,2.915432288930378,2.9970000000000003,3.4410000000000003
6727,1589,slab,break,224,365,3.142210093987479,2.9970000000000003,3.4410000000000003
6729,1590,slab,form,94,564,2.9342585092195397,2.9970000000000003,3.4410000000000003
6730,1590,slab,form,312,508,2.9536902843245247,2.9970000000000003,3.4410000000000003
6731,1590,slab,break,523,572,3.135156988937421,2.9970000000000003,3.4410000000000003
6732,1590,slab,form,204,572,2.9626962702807162,2.9970000000000003,3.4410000000000003
6734,1591,slab,form,303,462,2.9916495637932385,2.9970000000000003,3.4410000000000003
6736,1592,slab,form,511,569,2.936748511441776,2.9970000000000003,3.4410000000000003
6737,1592,slab,break,19,271,3.169979227668413,2.9970000000000003,3.4410000000000003
6739,1593,slab,break,356,456,3.053345825386593,2.9970000000000003,3.4410000000000003
6740,1593,slab,form,79,554,2.924561072557141,2.9970000000000003,3.4410000000000003
6741,1593,slab,break,502,566,3.0986475630377317,2.9970000000000003,3.4410000000000003
6742,1593,slab,form,428,558,3.0817307640146807,3.1320000000000006,3.5960000000000005
6743,1593,slab,form,456,550,2.92965853246574,2.9970000000000003,3.4410000000000003
6745,1594,slab,break,214,554,3.0805290925750377,2.9970000000000003,3.4410000000000003
6746,1594,slab,form,301,465,2.984045083186289,2.9970000000000003,3.4410000000000003
6747,1594,slab,break,416,558,3.1752714561888338,2.9970000000000003,3.4410000000000003
6749,1595,slab,break,335,428,3.1184304875065405,3.1320000000000006,3.5960000000000005
6750,1595,slab,break,269,388,3.1669762304507216,2.9970000000000003,3.4410000000000003
6751,1595,slab,break,174,301,3.0951138480514135,2.9970000000000003,3.4410000000000003
6752,1595,slab,form,416,562,2.9708944357081837,2.9970000000000003,3.4410000000000003
6754,1596,slab,form,471,543,2.872781728284918,2.9970000000000003,3.4410000000000003
6755,1596,slab,break,439,551,3.1742368048535816,2.9970000000000003,3.4410000000000003
6757,1597,slab,break,277,456,3.16389671663884,2.9970000000000003,3.4410000000000003
6758,1597,slab,form,435,552,2.995313826154283,2.9970000000000003,3.4410000000000003
6759,1597,slab,form,149,277,2.9207506878687317,2.9970000000000003,3.4410000000000003
6761,1598,slab,form,129,289,2.9512769578680347,2.9970000000000003,3.4410000000000003
6762,1598,slab,form,49,533,2.9770509845010364,2.9970000000000003,3.4410000000000003
6764,1599,slab,form,34,260,2.9726487946881495,2.9970000000000003,3.4410000000000003
6765,1599,slab,break,49,245,3.1114222657697383,2.9970000000000003,3.4410000000000003
6767,1600,slab,form,479,563,2.909223154368685,2.9970000000000003,3.4410000000000003
6769,1601,slab,break,94,312,3.2495562712268695,2.9970000000000003,3.4410000000000003
6770,1601,slab,form,104,557,2.8971687783192266,2.9970000000000003,3.4410000000000003
6771,1601,slab,form,431,555,2.950413235631999,2.9970000000000003,3.4410000000000003
6772,1601,slab,break,505,571,3.1755261650836877,2.9970000000000003,3.4410000000000003
6773,1601,slab,break,428,558,3.1445815609694314,3.1320000000000006,3.5960000000000005
6774,1601,slab,break,204,552,3.075261449146141,2.9970000000000003,3.4410000000000003
6775,1601,slab,break,306,413,3.1672238202271314,2.9970000000000003,3.4410000000000003
6776,1601,slab,form,443,554,2.939710809089076,2.9970000000000003,3.4410000000000003
6778,1602,slab,form,443,562,2.9460252482984433,2.9970000000000003,3.4410000000000003
6779,1602,slab,break,74,555,3.110515410823908,2.9970000000000003,3.4410000000000003
6780,1602,slab,form,447,549,2.984807200150836,2.9970000000000003,3.4410000000000003
6782,1603,slab,form,335,428,3.0893412043107475,3.1320000000000006,3.5960000000000005
6783,1603,slab,form,502,570,2.9440654950857876,2.9970000000000003,3.4410000000000003
6784,1603,slab,break,443,548,3.0610824896189524,2.9970000000000003,3.4410000000000003
6786,1604,slab,form,483,542,2.983172880309829,2.9970000000000003,3.4410000000000003
6788,1605,slab,form,490,570,2.9695697027798515,2.9970000000000003,3.4410000000000003
6790,1606,slab,break,465,541,3.2156984838239575,2.9970000000000003,3.4410000000000003
6791,1606,slab,form,124,568,2.984636290486031,2.9970000000000003,3.4410000000000003
6792,1606,slab,form,9,257,2.989342225648771,2.9970000000000003,3.4410000000000003
6793,1606,slab,break,490,574,3.121456922299476,2.9970000000000003,3.4410000000000003
6794,1606,slab,break,9,529,3.106855012828218,2.9970000000000003,3.4410000000000003
6796,1607,slab,break,257,410,3.0844449703805994,2.9970000000000003,3.4410000000000003
6797,1607,slab,form,527,538,2.9723649263927556,2.9970000000000003,3.4410000000000003
6798,1607,slab,form,134,292,2.886255804166017,2.9970000000000003,3.4410000000000003
6800,1608,slab,break,79,335,3.1232804595874026,2.9970000000000003,3.4410000000000003
6801,1608,slab,break,338,428,3.256616231050538,3.1320000000000006,3.5960000000000005
6802,1608,slab,form,219,575,2.9730362847710285,2.9970000000000003,3.4410000000000003
6803,1608,slab,form,338,490,2.9656632505138973,2.9970000000000003,3.4410000000000003
6804,1608,slab,break,435,552,3.14047654885846,2.9970000000000003,3.4410000000000003
6806,1610,slab,break,292,479,3.215690293808033,2.9970000000000003,3.4410000000000003
6807,1610,slab,form,453,545,2.9733127043121583,2.9970000000000003,3.4410000000000003
6808,1610,slab,form,184,546,2.9957329648264484,2.9970000000000003,3.4410000000000003
6810,1611,slab,break,129,542,3.124536851909938,2.9970000000000003,3.4410000000000003
6812,1613,slab,break,388,534,3.1538221165222358,2.9970000000000003,3.4410000000000003
6813,1613,slab,form,19,271,2.986077175762961,2.9970000000000003,3.4410000000000003
6815,1614,slab,form,114,559,2.9513942727193196,2.9970000000000003,3.4410000000000003
6816,1614,slab,break,483,550,3.1158570406360657,2.9970000000000003,3.4410000000000003
6817,1614,slab,form,428,558,3.011729274113778,3.1320000000000006,3.5960000000000005
6818,1614,slab,break,353,453,3.219543693961112,2.9970000000000003,3.4410000000000003
6820,1615,slab,form,234,361,2.9026349515200978,2.9970000000000003,3.4410000000000003
6821,1615,slab,form,19,531,2.992704332352856,2.9970000000000003,3.4410000000000003
6823,1616,slab,break,194,350,3.180307874763353,2.9970000000000003,3.4410000000000003
6824,1616,slab,break,119,558,3.1368251951840898,2.9970000000000003,3.4410000000000003
6825,1616,slab,break,129,299,3.1739027525027477,2.9970000000000003,3.4410000000000003
6826,1616,slab,form,403,573,2.988735060666765,2.9970000000000003,3.4410000000000003
6827,1616,slab,form,350,450,2.9251910158897947,2.9970000000000003,3.4410000000000003
6828,1616,slab,form,119,299,2.9224579692675046,2.9970000000000003,3.4410000000000003
6830,1617,slab,form,312,419,2.9746843409706907,2.9970000000000003,3.4410000000000003
6831,1617,slab,break,419,563,3.1897029369033247,2.9970000000000003,3.4410000000000003
6832,1617,slab,break,496,568,3.099964916309936,2.9970000000000003,3.4410000000000003
6833,1617,slab,form,523,564,2.944628140456786,2.9970000000000003,3.4410000000000003
6835,1618,slab,break,511,569,3.146448243094479,2.9970000000000003,3.4410000000000003
6836,1618,slab,break,134,570,3.0850629762114172,2.9970000000000003,3.4410000000000003
6837,1618,slab,form,229,569,2.98495152573638,2.9970000000000003,3.4410000000000003
6839,1619,slab,break,114,333,3.194500042776352,2.9970000000000003,3.4410000000000003
6841,1620,slab,form,209,553,2.919564438112699,2.9970000000000003,3.4410000000000003
6842,1620,slab,break,109,309,3.103435352235433,2.9970000000000003,3.4410000000000003
6843,1620,slab,break,234,271,3.1270430743743027,2.9970000000000003,3.4410000000000003
6844,1620,slab,form,114,297,2.967631196433835,2.9970000000000003,3.4410000000000003
6845,1620,slab,break,209,573,3.1448625212903867,2.9970000000000003,3.4410000000000003
6847,1621,slab,form,508,568,2.927289949443854,2.9970000000000003,3.4410000000000003
6849,1622,slab,break,502,570,3.082568238684214,2.9970000000000003,3.4410000000000003
6850,1622,slab,break,303,462,3.126832466077228,2.9970000000000003,3.4410000000000003
6852,1623,slab,break,312,508,3.0810528965260033,2.9970000000000003,3.4410000000000003
6853,1623,slab,form,399,574,2.9602452552519867,2.9970000000000003,3.4410000000000003
6855,1624,slab,break,324,447,3.0999937677389924,2.9970000000000003,3.4410000000000003
6856,1624,slab,break,104,557,3.1257523928058664,2.9970000000000003,3.4410000000000003
6857,1624,slab,break,416,562,3.264260192797099,2.9970000000000003,3.4410000000000003
6858,1624,slab,form,94,324,2.924508142968352,2.9970000000000003,3.4410000000000003
6859,1624,slab,break,64,533,3.1545505668612708,2.9970000000000003,3.4410000000000003
6861,1625,slab,form,367,511,2.984785898606087,2.9970000000000003,3.4410000000000003
6862,1625,slab,break,184,564,3.1265859669178524,2.9970000000000003,3.4410000000000003
6863,1625,slab,break,229,367,3.2471215016194006,2.9970000000000003,3.4410000000000003
6865,1626,slab,form,159,283,2.8991921422745324,2.9970000000000003,3.4410000000000003
6866,1626,slab,form,245,468,2.978796995869613,2.9970000000000003,3.4410000000000003
6867,1626,slab,break,527,538,3.0902245637578085,2.9970000000000003,3.4410000000000003
6868,1626,slab,break,428,558,3.1866760702270023,3.1320000000000006,3.5960000000000005
6869,1626,slab,break,297,471,3.1737669514753075,2.9970000000000003,3.4410000000000003
6870,1626,slab,break,283,450,3.1901133286468966,2.9970000000000003,3.4410000000000003
6871,1626,slab,form,416,558,2.9509361264551615,2.9970000000000003,3.4410000000000003
6873,1627,slab,form,209,359,2.9579715142218994,2.9970000000000003,3.4410000000000003
6875,1629,slab,break,508,568,3.172470973296466,2.9970000000000003,3.4410000000000003
6876,1629,slab,form,399,529,2.9322788206246666,2.9970000000000003,3.4410000000000003
6877,1629,slab,break,19,531,3.099866841764296,2.9970000000000003,3.4410000000000003
6879,1630,slab,form,39,540,2.945509897839347,2.9970000000000003,3.4410000000000003
6880,1630,slab,break,94,564,3.134542122524891,2.9970000000000003,3.4410000000000003
6881,1630,slab,break,209,553,3.135160480141723,2.9970000000000003,3.4410000000000003
6882,1630,slab,break,39,251,3.1178328443537606,2.9970000000000003,3.4410000000000003
6884,1631,slab,form,139,571,2.9802058482360194,2.9970000000000003,3.4410000000000003
6885,1631,slab,form,277,456,2.994017151079233,2.9970000000000003,3.4410000000000003
6887,1632,slab,form,359,459,2.940847527694698,2.9970000000000003,3.4410000000000003
6888,1632,slab,break,139,540,3.231518140671303,2.9970000000000003,3.4410000000000003
6889,1632,slab,form,139,303,2.927074810524224,2.9970000000000003,3.4410000000000003
6891,1633,slab,form,450,548,2.996706994185834,2.9970000000000003,3.4410000000000003
6892,1633,slab,form,338,428,3.0528004837348632,3.1320000000000006,3.5960000000000005
6894,1635,slab,form,269,388,2.9585133219005924,2.9970000000000003,3.4410000000000003
6895,1635,slab,form,94,312,2.9711258910976652,2.9970000000000003,3.4410000000000003
6896,1635,slab,break,277,388,3.2144095922538183,2.9970000000000003,3.4410000000000003
6897,1635,slab,form,69,321,2.952660042152024,2.9970000000000003,3.4410000000000003
6898,1635,slab,break,338,490,3.2768599533813694,2.9970000000000003,3.4410000000000003
6899,1635,slab,break,94,563,3.1481160592669584,2.9970000000000003,3.4410000000000003
6901,1637,slab,form,49,245,2.8738455405745085,2.9970000000000003,3.4410000000000003
6903,1638,slab,break,54,269,3.2183550036286634,2.9970000000000003,3.4410000000000003
6904,1638,slab,form,184,564,2.924753004727486,2.9970000000000003,3.4410000000000003
6905,1638,slab,break,239,363,3.1418464716202537,2.9970000000000003,3.4410000000000003
6906,1638,slab,form,54,363,2.8743993676997106,2.9970000000000003,3.4410000000000003
6908,1640,slab,break,456,546,3.096186104450826,2.9970000000000003,3.4410000000000003
6909,1640,slab,form,502,566,2.932482414527799,2.9970000000000003,3.4410000000000003
6911,1641,slab,break,443,562,3.072399161391051,2.9970000000000003,3.4410000000000003
6912,1641,slab,form,74,333,2.937556482151806,2.9970000000000003,3.4410000000000003
6913,1641,slab,break,159,548,3.1596038102655135,2.9970000000000003,3.4410000000000003
6914,1641,slab,break,139,571,3.158258573527764,2.9970000000000003,3.4410000000000003
6916,1642,slab,form,234,338,2.9419192788483555,2.9970000000000003,3.4410000000000003
6917,1642,slab,form,490,574,2.9712480861198944,2.9970000000000003,3.4410000000000003
6918,1642,slab,form,214,554,2.9845921066319883,2.9970000000000003,3.4410000000000003
6919,1642,slab,break,214,574,3.1926090990103773,2.9970000000000003,3.4410000000000003
6920,1642,slab,break,234,361,3.145915761753124,2.9970000000000003,3.4410000000000003
6921,1642,slab,break,443,554,3.1448516264147983,2.9970000000000003,3.4410000000000003
6922,1642,slab,break,333,431,3.118789179845115,2.9970000000000003,3.4410000000000003
6923,1642,slab,break,428,554,3.2060972527289837,3.1320000000000006,3.5960000000000005
6924,1642,slab,form,443,548,2.947126639720182,2.9970000000000003,3.4410000000000003
6926,1643,slab,break,34,260,3.0821547497382387,2.9970000000000003,3.4410000000000003
6928,1645,slab,break,523,564,3.168330865503101,2.9970000000000003,3.4410000000000003
6930,1646,slab,form,99,327,2.9843537242754423,2.9970000000000003,3.4410000000000003
6932,1647,slab,break,245,468,3.1725713125419053,2.9970000000000003,3.4410000000000003
6933,1647,slab,form,194,361,2.9688709556005897,2.9970000000000003,3.4410000000000003
6935,1649,slab,break,483,542,3.1003927019547843,2.9970000000000003,3.4410000000000003
6936,1649,slab,form,234,271,2.9257749233610673,2.9970000000000003,3.4410000000000003
6937,1649,slab,break,19,271,3.2168687431682903,2.9970000000000003,3.4410000000000003
6939,1651,slab,form,109,309,2.986480787174442,2.9970000000000003,3.4410000000000003
6940,1651,slab,form,124,297,2.967490543888127,2.9970000000000003,3.4410000000000003
6942,1652,slab,form,104,557,2.9500743682756547,2.9970000000000003,3.4410000000000003
6943,1652,slab,break,234,570,3.1256385174744925,2.9970000000000003,3.4410000000000003
6945,1653,slab,break,129,569,3.0759993412319333,2.9970000000000003,3.4410000000000003
6946,1653,slab,break,219,575,3.1666007164239964,2.9970000000000003,3.4410000000000003
6947,1653,slab,form,129,542,2.895572752201498,2.9970000000000003,3.4410000000000003
6949,1655,slab,form,465,541,2.9615245248606463,2.9970000000000003,3.4410000000000003
6950,1655,slab,break,450,548,3.257701879240934,2.9970000000000003,3.4410000000000003
6952,1656,slab,form,277,388,2.9083323811581874,2.9970000000000003,3.4410000000000003
6953,1656,slab,form,324,379,2.954983191801743,2.9970000000000003,3.4410000000000003
6954,1656,slab,break,399,529,3.156687420348424,2.9970000000000003,3.4410000000000003
6955,1656,slab,form,283,450,2.965836818760832,2.9970000000000003,3.4410000000000003
6956,1656,slab,form,9,529,2.8512259148810566,2.9970000000000003,3.4410000000000003
6958,1657,slab,break,204,344,3.1498947404699384,2.9970000000000003,3.4410000000000003
6959,1657,slab,form,39,251,2.9724954678069953,2.9970000000000003,3.4410000000000003
6960,1657,slab,form,204,552,2.9677726047373665,2.9970000000000003,3.4410000000000003
6961,1657,slab,break,69,552,3.1171292246640765,2.9970000000000003,3.4410000000000003
6963,1658,slab,break,251,462,3.183866127988176,2.9970000000000003,3.4410000000000003
6964,1658,slab,form,303,462,2.945484451296322,2.9970000000000003,3.4410000000000003
6965,1658,slab,break,149,277,3.186086404203592,2.9970000000000003,3.4410000000000003
6967,1659,slab,form,169,299,2.755166058770859,2.9970000000000003,3.4410000000000003
6968,1659,slab,break,169,335,3.183925875680015,2.9970000000000003,3.4410000000000003
6970,1660,slab,break,399,574,3.1818520042850333,2.9970000000000003,3.4410000000000003
6971,1660,slab,break,114,312,3.161906810677613,2.9970000000000003,3.4410000000000003
6973,1661,slab,form,169,277,2.9369120596324483,2.9970000000000003,3.4410000000000003
6974,1661,slab,form,318,373,2.9538484035556904,2.9970000000000003,3.4410000000000003
6976,1662,slab,form,139,540,2.915375570959599,2.9970000000000003,3.4410000000000003
6978,1663,slab,form,456,546,2.8839672289597424,2.9970000000000003,3.4410000000000003
6979,1663,slab,break,338,428,3.2203885861951655,3.1320000000000006,3.5960000000000005
6980,1663,slab,break,139,303,3.093340923249232,2.9970000000000003,3.4410000000000003
6981,1663,slab,form,19,531,2.987872439673271,2.9970000000000003,3.4410000000000003
6983,1664,slab,break,39,540,3.2108185857013796,2.9970000000000003,3.4410000000000003
6984,1664,slab,form,184,365,2.9813819157157218,2.9970000000000003,3.4410000000000003
6985,1664,slab,form,94,563,2.9771491114764617,2.9970000000000003,3.4410000000000003
6987,1665,slab,form,54,269,2.8458741135978434,2.9970000000000003,3.4410000000000003
6988,1665,slab,form,333,431,2.945380400287812,2.9970000000000003,3.4410000000000003
6990,1666,slab,break,431,555,3.193752466750678,2.9970000000000003,3.4410000000000003
6991,1666,slab,form,428,554,3.1124526735757274,3.1320000000000006,3.5960000000000005
6993,1667,slab,form,134,301,2.9567930483630427,2.9970000000000003,3.4410000000000003
6994,1667,slab,form,129,569,2.9814287698260213,2.9970000000000003,3.4410000000000003
6995,1667,slab,break,129,289,3.120155060516886,2.9970000000000003,3.4410000000000003
6997,1668,slab,form,483,550,2.98764210850132,2.9970000000000003,3.4410000000000003
6998,1668,slab,form,74,555,2.9804092948769716,2.9970000000000003,3.4410000000000003
6999,1668,slab,form,239,363,2.8985616689692315,2.9970000000000003,3.4410000000000003
7000,1668,slab,break,54,363,3.1510774789972373,2.9970000000000003,3.4410000000000003
7001,1668,slab,break,169,546,3.112858675991692,2.9970000000000003,3.4410000000000003
7003,1669,slab,break,74,333,3.1898494672326865,2.9970000000000003,3.4410000000000003
7004,1669,slab,break,239,269,3.152421769561562,2.9970000000000003,3.4410000000000003
7005,1669,slab,form,159,548,2.9789776518321194,2.9970000000000003,3.4410000000000003
7007,1670,slab,form,388,534,2.917203383575904,2.9970000000000003,3.4410000000000003
7008,1670,slab,break,159,283,3.1097329859042726,2.9970000000000003,3.4410000000000003
7010,1671,slab,form,260,419,2.9615014629686525,2.9970000000000003,3.4410000000000003
7012,1674,slab,form,234,570,2.9205669074246274,2.9970000000000003,3.4410000000000003
7013,1674,slab,break,301,465,3.1224389300710707,2.9970000000000003,3.4410000000000003
7015,1675,slab,form,292,479,2.9219110991385944,2.9970000000000003,3.4410000000000003
7016,1675,slab,break,419,559,3.1679573287973297,2.9970000000000003,3.4410000000000003
7017,1675,slab,break,134,292,3.1604566149724302,2.9970000000000003,3.4410000000000003
7019,1676,slab,form,245,468,2.871761720610063,2.9970000000000003,3.4410000000000003
7020,1676,slab,break,468,542,3.149765184902032,2.9970000000000003,3.4410000000000003
7021,1676,slab,form,306,413,2.969619266449996,2.9970000000000003,3.4410000000000003
7023,1677,slab,break,306,502,3.1001407989562257,2.9970000000000003,3.4410000000000003
7024,1677,slab,break,194,361,3.1958435019616966,2.9970000000000003,3.4410000000000003
7025,1677,slab,form,338,490,2.926373796605164,2.9970000000000003,3.4410000000000003
7027,1679,slab,break,245,373,3.1281837019952157,2.9970000000000003,3.4410000000000003
7028,1679,slab,break,324,379,3.1631400601883928,2.9970000000000003,3.4410000000000003
7029,1679,slab,break,124,297,3.2172210591463846,2.9970000000000003,3.4410000000000003
7031,1680,slab,break,479,563,3.193794904196452,2.9970000000000003,3.4410000000000003
7032,1680,slab,form,312,508,2.9870023071213665,2.9970000000000003,3.4410000000000003
7033,1680,slab,break,365,508,3.080737766849878,2.9970000000000003,3.4410000000000003
7034,1680,slab,form,219,575,2.8944956292977007,2.9970000000000003,3.4410000000000003
7035,1680,slab,form,69,552,2.9290082716945176,2.9970000000000003,3.4410000000000003
7036,1680,slab,break,519,575,3.266069221484163,2.9970000000000003,3.4410000000000003
7038,1681,slab,break,109,309,3.251255126103409,2.9970000000000003,3.4410000000000003
7039,1681,slab,break,234,338,3.1442610324141937,2.9970000000000003,3.4410000000000003
7041,1683,slab,form,169,335,2.970564704293895,2.9970000000000003,3.4410000000000003
7043,1684,slab,break,456,550,3.2296948782258945,2.9970000000000003,3.4410000000000003
7045,1685,slab,break,359,459,3.2204745614197083,2.9970000000000003,3.4410000000000003
7046,1685,slab,break,19,531,3.1828557711148946,2.9970000000000003,3.4410000000000003
7048,1686,slab,break,277,388,3.1332167627545333,2.9970000000000003,3.4410000000000003
7049,1686,slab,form,450,548,2.9279103362950347,2.9970000000000003,3.4410000000000003
7051,1687,slab,form,297,471,2.8661803371913974,2.9970000000000003,3.4410000000000003
7052,1687,slab,break,99,327,3.0839268763746395,2.9970000000000003,3.4410000000000003
7054,1688,slab,form,515,566,2.9333388869987105,2.9970000000000003,3.4410000000000003
7056,1689,slab,form,356,456,2.9470492996293722,2.9970000000000003,3.4410000000000003
7057,1689,slab,break,214,554,3.195974216020835,2.9970000000000003,3.4410000000000003
7058,1689,slab,break,184,356,3.068545164900332,2.9970000000000003,3.4410000000000003
7059,1689,slab,break,515,574,3.2111014824523547,2.9970000000000003,3.4410000000000003
7060,1689,slab,form,214,574,2.969728580325931,2.9970000000000003,3.4410000000000003
7061,1689,slab,form,523,564,2.947186147777142,2.9970000000000003,3.4410000000000003
7063,1690,slab,break,350,515,3.0653528543238395,2.9970000000000003,3.4410000000000003
7064,1690,slab,form,324,447,2.991296055218063,2.9970000000000003,3.4410000000000003
7065,1690,slab,form,194,350,2.899775860949416,2.9970000000000003,3.4410000000000003
7066,1690,slab,break,94,324,3.1358022488452852,2.9970000000000003,3.4410000000000003
7068,1692,slab,form,159,283,2.99446943661261,2.9970000000000003,3.4410000000000003
7069,1692,slab,break,159,548,3.1691862892165013,2.9970000000000003,3.4410000000000003
7070,1692,slab,break,283,450,3.149281305171194,2.9970000000000003,3.4410000000000003
7072,1693,slab,form,251,462,2.949821782942128,2.9970000000000003,3.4410000000000003
7073,1693,slab,break,303,462,3.193621286570271,2.9970000000000003,3.4410000000000003
7074,1693,slab,form,144,274,2.939084926054639,2.9970000000000003,3.4410000000000003
7075,1693,slab,form,523,572,2.9558853566862138,2.9970000000000003,3.4410000000000003
7077,1694,slab,break,194,566,3.1451824046372376,2.9970000000000003,3.4410000000000003
7078,1694,slab,form,204,344,2.9901358314981685,2.9970000000000003,3.4410000000000003
7079,1694,slab,form,399,574,2.9710627196713415,2.9970000000000003,3.4410000000000003
7081,1695,slab,form,39,540,2.965411596158705,2.9970000000000003,3.4410000000000003
7082,1695,slab,break,49,365,3.170854547858303,2.9970000000000003,3.4410000000000003
7083,1695,slab,form,224,365,2.9207678912938073,2.9970000000000003,3.4410000000000003
7084,1695,slab,break,39,251,3.1151863596393308,2.9970000000000003,3.4410000000000003
7086,1696,slab,break,508,564,3.1325491503154472,2.9970000000000003,3.4410000000000003
7087,1696,slab,form,365,508,2.9546337840446797,2.9970000000000003,3.4410000000000003
7088,1696,slab,break,204,552,3.1083954557120386,2.9970000000000003,3.4410000000000003
7089,1696,slab,form,465,545,2.958791567460855,2.9970000000000003,3.4410000000000003
7091,1697,slab,break,523,539,3.2191730281618294,2.9970000000000003,3.4410000000000003
7093,1698,slab,break,169,299,3.1930796706942504,2.9970000000000003,3.4410000000000003
7094,1698,slab,break,49,245,3.1570377949004684,2.9970000000000003,3.4410000000000003
7096,1699,slab,break,335,428,3.0461421681526715,3.1320000000000006,3.5960000000000005
7097,1699,slab,break,79,534,3.1099316494168767,2.9970000000000003,3.4410000000000003
7098,1699,slab,form,79,335,2.978553615057181,2.9970000000000003,3.4410000000000003
7100,1700,slab,form,234,361,2.919155357761911,2.9970000000000003,3.4410000000000003
7102,1701,slab,break,388,534,3.174657173524663,2.9970000000000003,3.4410000000000003
7104,1702,slab,form,245,373,2.900385643350858,2.9970000000000003,3.4410000000000003
7105,1702,slab,form,209,573,2.989807185035824,2.9970000000000003,3.4410000000000003
7106,1702,slab,break,209,359,3.0826965665339237,2.9970000000000003,3.4410000000000003
7108,1703,slab,break,184,365,3.2158819574434285,2.9970000000000003,3.4410000000000003
7110,1704,slab,break,471,543,3.181533090774435,2.9970000000000003,3.4410000000000003
7111,1704,slab,break,260,403,3.1226430494644286,2.9970000000000003,3.4410000000000003
7112,1704,slab,form,174,301,2.9574080831096863,2.9970000000000003,3.4410000000000003
7113,1704,slab,break,174,545,3.189317296069597,2.9970000000000003,3.4410000000000003
7114,1704,slab,break,9,529,3.1528416895421674,2.9970000000000003,3.4410000000000003
7116,1705,slab,form,483,542,2.9370017895283964,2.9970000000000003,3.4410000000000003
7117,1705,slab,break,502,566,3.1448997726733166,2.9970000000000003,3.4410000000000003
7118,1705,slab,break,234,570,3.148902572830515,2.9970000000000003,3.4410000000000003
