event_id,frame,type,reactants,products,delta_counts,evidence_bonds,confidence
7792,1885,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 353, ""j"": 453, ""distance"": 2.9405452247130053, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 350, ""j"": 450, ""distance"": 2.8974370808914327, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7796,1886,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 431, ""j"": 555, ""distance"": 3.1058961950634836, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 439, ""j"": 551, ""distance"": 2.9447236385965474, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 154, ""j"": 529, ""distance"": 2.959441524952252, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7802,1887,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 269, ""j"": 388, ""distance"": 2.996300611002958, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 515, ""j"": 574, ""distance"": 2.9517365606616988, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 419, ""j"": 559, ""distance"": 2.9718525190226113, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 174, ""j"": 280, ""distance"": 3.080014407205856, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 399, ""j"": 574, ""distance"": 3.099755565905912, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7807,1888,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 554, ""distance"": 3.0828988093631873, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 490, ""j"": 574, ""distance"": 2.979021239145504, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 508, ""j"": 564, ""distance"": 2.9951929041388095, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 109, ""j"": 303, ""distance"": 2.929127050825455, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7810,1889,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 479, ""j"": 549, ""distance"": 3.283044262149564, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 204, ""j"": 552, ""distance"": 2.869517896787957, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7813,1890,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 154, ""j"": 292, ""distance"": 3.073719040464221, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 453, ""j"": 549, ""distance"": 2.9906640758758756, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7818,1891,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 114, ""j"": 559, ""distance"": 3.190319060871514, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 309, ""j"": 505, ""distance"": 2.9435373479979643, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 114, ""j"": 297, ""distance"": 2.9021426155403796, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 209, ""j"": 359, ""distance"": 3.1565934522159624, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7821,1892,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 34, ""j"": 260, ""distance"": 2.9493380121038446, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 149, ""j"": 550, ""distance"": 2.942401860469666, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7825,1893,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 356, ""j"": 456, ""distance"": 3.1231070225528166, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 277, ""j"": 456, ""distance"": 2.949658911794341, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 303, ""j"": 462, ""distance"": 3.10889357880179, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7829,1894,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 74, ""j"": 333, ""distance"": 3.183726093072957, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 519, ""j"": 575, ""distance"": 2.882047186724621, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 435, ""j"": 550, ""distance"": 3.119035135275681, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7832,1896,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 149, ""j"": 289, ""distance"": 3.26010438429633, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 124, ""j"": 568, ""distance"": 3.1679906571224574, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7834,1897,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 104, ""j"": 301, ""distance"": 2.876018820135448, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7840,1898,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 194, ""j"": 566, ""distance"": 2.9868181452556835, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 194, ""j"": 350, ""distance"": 3.1471463440616296, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 169, ""j"": 277, ""distance"": 3.161852544255394, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 353, ""j"": 453, ""distance"": 3.1912166177248347, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 515, ""j"": 566, ""distance"": 3.0513603549118886, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7843,1899,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 453, ""j"": 545, ""distance"": 3.2175233693297067, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 365, ""j"": 508, ""distance"": 2.993848592436474, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7845,1900,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 399, ""j"": 529, ""distance"": 3.1652048835509135, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7847,1901,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 527, ""j"": 538, ""distance"": 2.9959768036185572, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7849,1902,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 149, ""j"": 277, ""distance"": 2.951035135975406, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7854,1903,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 49, ""j"": 365, ""distance"": 3.1530672828974113, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 301, ""j"": 465, ""distance"": 3.1964734738373433, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 154, ""j"": 549, ""distance"": 3.099882727693159, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 419, ""j"": 559, ""distance"": 3.112165216308, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7857,1904,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 327, ""j"": 443, ""distance"": 3.179518469401354, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 443, ""j"": 548, ""distance"": 2.959911182763327, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7859,1905,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 468, ""j"": 546, ""distance"": 2.9733501120200367, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7863,1906,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 39, ""j"": 251, ""distance"": 3.065157697566317, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 251, ""j"": 379, ""distance"": 2.984649556278357, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 114, ""j"": 312, ""distance"": 2.97553446427944, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7866,1907,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 479, ""j"": 541, ""distance"": 2.968030924252334, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 9, ""j"": 529, ""distance"": 2.893880729093505, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7869,1908,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 312, ""j"": 508, ""distance"": 3.0880582290375242, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 219, ""j"": 575, ""distance"": 3.161740007761584, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7874,1910,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 159, ""j"": 548, ""distance"": 3.2730415580480603, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 508, ""j"": 564, ""distance"": 3.1734590499038555, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 515, ""j"": 574, ""distance"": 3.1803639215035613, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 435, ""j"": 550, ""distance"": 2.949064670426535, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7877,1911,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 49, ""j"": 365, ""distance"": 2.9850985164105057, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 79, ""j"": 554, ""distance"": 2.98983470623709, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7882,1912,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 34, ""j"": 260, ""distance"": 3.121890830249242, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 306, ""j"": 502, ""distance"": 3.185723112544137, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 502, ""j"": 566, ""distance"": 2.915805910821065, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 139, ""j"": 540, ""distance"": 2.9266329287026522, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7886,1914,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 209, ""j"": 553, ""distance"": 3.224968546681725, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 129, ""j"": 569, ""distance"": 2.9782321163973458, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 64, ""j"": 553, ""distance"": 2.8578953460122425, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7890,1915,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 129, ""j"": 289, ""distance"": 3.0775220838498165, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 154, ""j"": 549, ""distance"": 2.885729566380358, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 79, ""j"": 327, ""distance"": 2.9811712112693094, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7892,1916,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 428, ""j"": 554, ""distance"": 3.235573769182324, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}]",
7898,1917,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 194, ""j"": 350, ""distance"": 2.989197294105497, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 363, ""j"": 505, ""distance"": 3.2183724678307417, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 505, ""j"": 571, ""distance"": 2.9798871585323634, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 239, ""j"": 363, ""distance"": 2.9833161066926377, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 350, ""j"": 450, ""distance"": 3.1034664674548864, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7901,1918,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 419, ""j"": 559, ""distance"": 2.957450166502696, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 443, ""j"": 554, ""distance"": 2.9689260119443768, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7909,1919,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 534, ""distance"": 3.073137596779828, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 312, ""j"": 508, ""distance"": 2.9226299603158887, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 335, ""distance"": 3.167359427769166, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 312, ""j"": 419, ""distance"": 3.0979677158022088, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 54, ""j"": 534, ""distance"": 2.932133939882189, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 219, ""j"": 575, ""distance"": 2.970685653627429, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 204, ""j"": 552, ""distance"": 3.1881972693032687, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7914,1920,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 204, ""j"": 344, ""distance"": 2.9831874186845457, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 184, ""j"": 564, ""distance"": 3.0688425418529643, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 184, ""j"": 356, ""distance"": 2.9464939483511037, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 523, ""j"": 564, ""distance"": 2.929865420270268, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7917,1921,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 49, ""j"": 365, ""distance"": 3.1127128201729124, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 356, ""j"": 523, ""distance"": 3.115330753557797, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7921,1922,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 527, ""j"": 538, ""distance"": 3.180522114894055, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 64, ""j"": 318, ""distance"": 3.2313580759167615, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 214, ""j"": 338, ""distance"": 2.941274293809114, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7923,1924,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 428, ""j"": 554, ""distance"": 2.9187012299274477, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}]",
7925,1925,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 34, ""j"": 541, ""distance"": 3.0893785333594415, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7934,1926,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 245, ""j"": 373, ""distance"": 2.918174825269446, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 359, ""j"": 459, ""distance"": 2.9734267272466677, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 245, ""j"": 468, ""distance"": 3.1827776200667324, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 447, ""j"": 549, ""distance"": 3.078516766472306, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 373, ""j"": 533, ""distance"": 3.2525636698798492, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 338, ""j"": 428, ""distance"": 3.2043425234738026, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 114, ""j"": 297, ""distance"": 3.095685711749348, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 154, ""j"": 529, ""distance"": 3.1800758597837886, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7941,1927,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 367, ""j"": 511, ""distance"": 3.1730137875520987, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 214, ""j"": 554, ""distance"": 3.1356180662110322, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 99, ""j"": 562, ""distance"": 2.9334743110472687, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 447, ""j"": 563, ""distance"": 2.973528488422309, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 149, ""j"": 277, ""distance"": 3.1539890271957303, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 109, ""j"": 303, ""distance"": 3.1854686946067896, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7944,1928,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 479, ""j"": 563, ""distance"": 3.114668335444057, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 327, ""j"": 443, ""distance"": 2.984960074984878, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7946,1929,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 399, ""j"": 574, ""distance"": 2.985652391981151, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7948,1931,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 428, ""j"": 558, ""distance"": 3.030054535208436, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}]",
7952,1932,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 234, ""j"": 271, ""distance"": 3.1670723554585476, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 234, ""j"": 361, ""distance"": 2.949713177997812, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 468, ""j"": 542, ""distance"": 2.9668862703754084, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7954,1933,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 519, ""j"": 575, ""distance"": 3.1562613281130596, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7957,1934,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 79, ""j"": 335, ""distance"": 2.8802267542599194, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 419, ""j"": 563, ""distance"": 2.9169109746391637, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7959,1935,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 74, ""j"": 333, ""distance"": 2.905612572612729, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7964,1936,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""break"", ""i"": 335, ""j"": 428, ""distance"": 3.1331686687376044, ""threshold_form"": 3.1320000000000006, ""threshold_break"": 3.5960000000000005}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 139, ""j"": 540, ""distance"": 3.169067899053489, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 435, ""j"": 552, ""distance"": 2.902461114118408, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 79, ""j"": 327, ""distance"": 3.1730191586592533, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7969,1937,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 94, ""j"": 312, ""distance"": 2.9754201148151873, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 490, ""j"": 574, ""distance"": 3.1757011421698382, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 350, ""j"": 450, ""distance"": 2.946575404276172, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""break"", ""i"": 94, ""j"": 563, ""distance"": 3.046127074773941, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
7972,1938,surface_reconstruct,[],[],{},"[{""edge_type"": ""slab"", ""action"": ""form"", ""i"": 306, ""j"": 502, ""distance"": 2.976937091497574, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}, {""edge_type"": ""slab"", ""action"": ""form"", ""i"": 129, ""j"": 299, ""distance"": 2.940303063579806, ""threshold_form"": 2.9970000000000003, ""threshold_break"": 3.4410000000000003}]",
